vehicle_id,vehicle_type,make_id,model_year,vehicle_desc,color,date_stolen,location_id,months,season
322,Trailer,623,2020,DOMESTIC TRAILER,Silver,01-11-2021,108,2021-11,Spring
323,Trailer,623,2020,ELITE 8X4,Silver,14-12-2021,114,2021-12,Summer
324,Trailer,623,2020,FUTURA,Grey,13-01-2022,102,2022-01,Summer
325,Boat Trailer,623,2020,DMW,Silver,21-11-2021,102,2021-11,Spring
326,Trailer,623,2020,TUFF,Silver,13-12-2021,108,2021-12,Summer
327,Caravan,526,2010,560,White,30-11-2021,114,2021-11,Spring
328,Roadbike,611,2008,GN125H,Red,20-01-2022,111,2022-01,Summer
329,Trailer,623,1996,DOMESTIC TRAILER,Grey,16-01-2022,105,2022-01,Summer
330,Trailer,562,2020,K85S,Silver,02-04-2022,104,2022-04,Autumn
331,Roadbike,611,2005,GS,Black,06-03-2022,102,2022-03,Autumn
332,Trailer,623,2012,DOMESTIC TRAILER,Silver,19-10-2021,107,2021-10,Spring
333,Trailer,623,2020,8X5,Grey,10-10-2021,111,2021-10,Spring
334,Trailer,595,2012,11X5,Silver,20-12-2021,114,2021-12,Summer
335,Trailer,623,2016,DOMESTIC,Silver,30-03-2022,102,2022-03,Autumn
336,Trailer,538,2016,BRENT SMITH TRAILERS,Silver,05-04-2022,109,2022-04,Autumn
337,Trailer,616,2016,8X5,Silver,19-10-2021,104,2021-10,Spring
338,Trailer,514,2016,8X4,Silver,08-11-2021,114,2021-11,Spring
339,Trailer,549,2016,TRAILERWAY,Silver,10-03-2022,102,2022-03,Autumn
340,Boat Trailer,597,2016,TRAILER,Silver,14-12-2021,102,2021-12,Summer
341,Light Van,619,2001,REGIUS,White,29-10-2021,102,2021-10,Spring
342,Trailer,514,2016,9X4 6 TANDEM,Silver,17-03-2022,109,2022-03,Autumn
343,Trailer - Heavy,623,2016,GT,Silver,01-02-2022,102,2022-02,Summer
344,Trailer - Heavy,623,2016,GT TRAILER,Silver,07-03-2022,104,2022-03,Autumn
345,Trailer,623,2016,DOMESTIC,Green,09-01-2022,101,2022-01,Summer
346,Trailer,623,2007,HOMEMADE,Black,07-10-2021,103,2021-10,Spring
347,Trailer,623,2016,DOMESTIC TRAILER,Silver,14-03-2022,114,2022-03,Autumn
348,Caravan,519,2005,BESSACARR CAMEO 625,White,31-10-2021,102,2021-10,Spring
349,Trailer,623,2016,TRAILER PRO,Silver,05-04-2022,114,2022-04,Autumn
350,Trailer,623,2016,8X4,Silver,02-04-2022,114,2022-04,Autumn
351,Trailer,514,2016,8X4 TANDEM,Silver,31-03-2022,114,2022-03,Autumn
352,Caravan,612,2002,BARNWELL ARCHWAY,White,25-12-2021,106,2021-12,Summer
353,Trailer,623,2016,HOMEMADE,Black,04-03-2022,109,2022-03,Autumn
354,Trailer,616,2016,CAR CARRIER,Silver,03-11-2021,104,2021-11,Spring
355,Trailer,623,1970,LOCAL,Grey,29-12-2021,114,2021-12,Summer
356,Trailer,623,2020,TRAYLA,Silver,17-02-2022,108,2022-02,Summer
357,Trailer,623,2020,COMPASS-FPT104,Silver,17-12-2021,103,2021-12,Summer
358,Trailer,623,2020,GIBBONS,Silver,02-03-2022,103,2022-03,Autumn
359,Trailer,623,2020,HOMEBUILT,Black,03-03-2022,102,2022-03,Autumn
360,Trailer - Heavy,623,2020,P.S.,Grey,07-01-2022,107,2022-01,Summer
361,Roadbike,611,2009,GSX650F,Blue,19-01-2022,103,2022-01,Summer
362,Trailer,623,1998,FOXENG 1000,Blue,25-10-2021,109,2021-10,Spring
363,Trailer,623,2020,DOMESTIC,Grey,27-02-2022,102,2022-02,Summer
364,Trailer,623,2020,TANDEM,Black,24-03-2022,104,2022-03,Autumn
365,Moped,611,2007,AZ50 UDK6,Black,15-03-2022,102,2022-03,Autumn
366,Trailer,623,2020,COOPER,Black,19-10-2021,114,2021-10,Spring
367,Trailer,616,2020,DOMESTIC TRAILER,Silver,28-03-2022,105,2022-03,Autumn
368,Roadbike,545,2006,SOFTAIL,Black,09-03-2022,102,2022-03,Autumn
369,Boat Trailer,549,2020,BOX TRAILER,Silver,03-02-2022,101,2022-02,Summer
370,Caravan,519,1980,ZEPHYR,White,28-01-2022,116,2022-01,Summer
371,Trailer,623,2020,ROADCHEF,Silver,08-03-2022,103,2022-03,Autumn
372,Trailer,623,2020,TUFF,Silver,18-10-2021,102,2021-10,Spring
373,Roadbike,611,2003,SV1000S,Blue,14-12-2021,102,2021-12,Summer
374,Roadbike,550,1999,CBR,Red,04-01-2022,102,2022-01,Summer
375,Boat Trailer,623,1996,GIBBONS,Grey,30-03-2022,101,2022-03,Autumn
376,Trailer,623,2020,DOMESTIC,Grey,13-12-2021,102,2021-12,Summer
377,Trailer,549,2020,TRAILER,Black,16-10-2021,115,2021-10,Spring
378,Roadbike,611,2008,GSX750F,Black,14-03-2022,102,2022-03,Autumn
379,Roadbike,611,2009,GSX,Blue,31-12-2021,114,2021-12,Summer
380,Trailer,623,2020,BOAT,Silver,26-11-2021,102,2021-11,Spring
381,Trailer,549,1998,DOMESTIC TRAILER,Grey,12-01-2022,102,2022-01,Summer
382,Trailer,623,1974,PRATTLEY,Grey,26-03-2022,114,2022-03,Autumn
383,Boat Trailer,623,2020,BOAT,Silver,13-01-2022,102,2022-01,Summer
384,Trailer,623,2020,JOB MATE 7 X 4,Silver,01-01-2022,105,2022-01,Summer
385,Trailer,623,2020,TANDEM,Grey,09-01-2022,114,2022-01,Summer
386,Trailer,506,2020,XAS48XD ROAD COMPRES,Yellow,06-01-2022,114,2022-01,Summer
387,Moped,550,2005,NVS50,Black,17-12-2021,114,2021-12,Summer
388,Roadbike,545,2006,XL,Black,13-01-2022,102,2022-01,Summer
389,Trailer,549,2020,TRAILER,Silver,24-03-2022,106,2022-03,Autumn
390,Trailer,623,1980,HOMEMADE,Grey,22-02-2022,108,2022-02,Summer
391,Boat Trailer,623,2000,MUDGWAY,Silver,18-03-2022,115,2022-03,Autumn
392,Trailer - Heavy,623,2020,TPM,White,13-11-2021,114,2021-11,Spring
393,Trailer,623,2020,PRO AUTO,Silver,07-03-2022,114,2022-03,Autumn
394,Roadbike,611,2007,UZ,Blue,14-01-2022,102,2022-01,Summer
395,Roadbike,554,2007,GT,Yellow,09-10-2021,106,2021-10,Spring
396,Moped,611,2009,UZ50,Orange,10-03-2022,102,2022-03,Autumn
397,Trailer,623,2016,FOXENG 850,Silver,03-02-2022,104,2022-02,Summer
398,Trailer,623,2016,8X4,Silver,14-11-2021,115,2021-11,Spring
399,Trailer,623,2016,ROAD CHIEF TR74CS/1,Silver,19-12-2021,109,2021-12,Summer
400,Boat Trailer,623,1975,REID,Grey,06-11-2021,111,2021-11,Spring
401,Trailer,623,2011,TANDEM,Silver,21-12-2021,101,2021-12,Summer
402,Trailer,538,2017,BRENT SMITH TRAILERS,Silver,18-03-2022,102,2022-03,Autumn
403,Trailer,623,2017,CAR,Black,16-03-2022,115,2022-03,Autumn
404,Trailer - Heavy,623,1960,LOCAL,Grey,21-01-2022,114,2022-01,Summer
405,Trailer,623,2017,TRAILER PRO,Silver,14-02-2022,102,2022-02,Summer
406,Trailer,538,2017,TRAILUX TRAILER,Silver,06-12-2021,109,2021-12,Summer
407,Trailer,616,2017,10 X 5,Silver,21-12-2021,109,2021-12,Summer
408,Trailer,623,2017,HAULER 7X4 TIPPING,Silver,05-12-2021,107,2021-12,Summer
409,Boat Trailer,623,2017,RB,Silver,27-01-2022,106,2022-01,Summer
410,Trailer - Heavy,623,2017,EXCAVATOR TRAILER,Silver,31-12-2021,102,2021-12,Summer
411,Trailer,623,2017,FOOD CART,Silver,13-12-2021,111,2021-12,Summer
412,Trailer,623,2017,VULCAN,Silver,18-11-2021,102,2021-11,Spring
413,Trailer,549,2017,TRAILER,Black,14-01-2022,104,2022-01,Summer
414,Caravan,519,2002,COMPASS OMEGA 534,White,01-11-2021,101,2021-11,Spring
415,Trailer - Heavy,623,2017,GT TRAILER,Silver,23-02-2022,102,2022-02,Summer
416,Trailer,623,2017,ELITE 7X4,Silver,22-02-2022,114,2022-02,Summer
417,Boat Trailer,623,2002,VOYAGER A16M,Silver,08-01-2022,104,2022-01,Summer
418,Trailer,623,2020,TUFF,Silver,25-01-2022,108,2022-01,Summer
419,Trailer,514,2020,8X4,Silver,14-10-2021,114,2021-10,Spring
420,Trailer - Heavy,549,1987,HOMEMADE,Green,16-01-2022,114,2022-01,Summer
421,Boat Trailer,623,2020,WAVERUNNER,Silver,13-02-2022,114,2022-02,Summer
422,Trailer,623,2020,TUFF,Silver,31-12-2021,109,2021-12,Summer
423,Trailer,623,2020,TUFF,Silver,27-10-2021,104,2021-10,Spring
424,Trailer,623,2020,TRAYLA,Silver,28-03-2022,103,2022-03,Autumn
425,Trailer,562,2020,KC95,Silver,21-10-2021,103,2021-10,Spring
426,Caravan,519,2009,LUNAR,White,24-03-2022,114,2022-03,Autumn
427,Saloon,512,2014,730I,White,24-03-2022,102,2022-03,Autumn
428,Boat Trailer,623,1980,BOAT TRAILER,Grey,09-11-2021,104,2021-11,Spring
429,Caravan,519,2010,SWIFT CHALLENGER 570,White,28-12-2021,114,2021-12,Summer
430,Trailer,623,1979,OLEARY,Yellow,17-03-2022,109,2022-03,Autumn
431,Caravan,609,2005,ECCLES,White,09-11-2021,102,2021-11,Spring
432,Roadbike,636,2004,FZS,Silver,19-02-2022,114,2022-02,Summer
433,Trailer,623,1981,DOMESTIC TRAILER,Yellow,01-04-2022,102,2022-04,Autumn
434,Roadbike,631,2007,8-BALL,Black,31-03-2022,111,2022-03,Autumn
435,Moped,585,2008,FACTORY BUILT,Gold,25-11-2021,109,2021-11,Spring
436,Trailer,514,1999,7X4,Silver,21-02-2022,114,2022-02,Summer
437,Trailer,623,1967,LOCAL,Red,11-01-2022,103,2022-01,Summer
438,Trailer,624,2020,ELITE 8X4,Silver,24-10-2021,111,2021-10,Spring
439,Trailer,623,2020,DOMESTIC TRAILER,Silver,14-10-2021,104,2021-10,Spring
440,Trailer,623,2020,D-MAX FLATDECK,Silver,29-01-2022,109,2022-01,Summer
441,Roadbike,550,2003,MAGNA,Silver,10-03-2022,102,2022-03,Autumn
442,Trailer,562,2000,KC846,Silver,25-03-2022,103,2022-03,Autumn
443,Trailer,623,1972,LOCAL,Blue,07-12-2021,108,2021-12,Summer
444,Trailer,549,1992,TANDEM TRAILER,White,08-02-2022,114,2022-02,Summer
445,Trailer,623,2020,HOMEBUILT,Silver,25-11-2021,101,2021-11,Spring
446,Trailer,623,2020,ELITE,Silver,09-03-2022,114,2022-03,Autumn
447,Roadbike,594,1997,VESPA,Grey,10-03-2022,102,2022-03,Autumn
448,Boat Trailer,623,2020,CRUISER,Silver,15-12-2021,102,2021-12,Summer
449,Trailer,572,2020,TRAILER,Silver,30-11-2021,114,2021-11,Spring
450,Trailer,623,1982,CUSTOMS BUIL,Orange,28-01-2022,101,2022-01,Summer
451,Trailer,514,2020,8X5,Silver,06-12-2021,115,2021-12,Summer
452,Trailer,514,2015,8X4 TANDEM,Silver,27-11-2021,114,2021-11,Spring
453,Roadbike,611,2004,SJ125,Red,19-03-2022,114,2022-03,Autumn
454,Moped,636,1999,JOG,Black,28-03-2022,107,2022-03,Autumn
455,Trailer - Heavy,623,1998,GT PRODUCTS,Grey,15-11-2021,102,2021-11,Spring
456,Caravan,519,1977,CI MUNRO,White,21-03-2022,102,2022-03,Autumn
457,Trailer,623,2020,TRAYLA,Silver,25-11-2021,104,2021-11,Spring
458,Boat Trailer,623,2020,ASD JET SKI,Silver,11-12-2021,104,2021-12,Summer
459,Roadbike,636,2001,XV250SL,Red,15-11-2021,102,2021-11,Spring
460,Trailer,623,1999,LIGHT,Silver,31-03-2022,104,2022-03,Autumn
461,Boat Trailer,623,2020,MAKZ,Silver,18-01-2022,109,2022-01,Summer
462,Trailer,623,2020,ENSOL TANKER,Silver,03-03-2022,109,2022-03,Autumn
463,Trailer,623,2021,HOMEMADE,Silver,15-11-2021,115,2021-11,Spring
464,Trailer,549,2021,TRAILER,Black,11-10-2021,101,2021-10,Spring
465,Trailer,623,2019,DOMESTIC,Grey,23-02-2022,103,2022-02,Summer
466,Roadbike,505,2008,SXV,Black,30-10-2021,114,2021-10,Spring
467,Roadbike,550,2009,CB,Silver,06-02-2022,114,2022-02,Summer
468,Trailer - Heavy,558,2017,STARCRAFT,White,04-01-2022,102,2022-01,Summer
469,Trailer,623,2017,BES1500,Silver,23-12-2021,102,2021-12,Summer
470,Trailer,623,2017,PL27084 ACCESS,Silver,11-11-2021,102,2021-11,Spring
471,Trailer,514,2017,TRAILER 8X4,Silver,18-01-2022,103,2022-01,Summer
472,Trailer,623,2017,TRANSPORT MGE,Silver,28-02-2022,103,2022-02,Summer
473,Trailer,623,2017,TUI,Silver,31-12-2021,107,2021-12,Summer
474,Trailer,514,2017,8X4,Silver,05-04-2022,115,2022-04,Autumn
475,Trailer,549,1976,TRAILER,White,21-11-2021,104,2021-11,Spring
476,Trailer,623,2017,VULCAN C8X5T,Silver,17-10-2021,102,2021-10,Spring
477,Trailer,623,2017,TOP GEAR,Black,27-10-2021,102,2021-10,Spring
478,Trailer,562,2017,K844T,Silver,28-01-2022,114,2022-01,Summer
479,Trailer,623,2017,EASY TILI,Silver,18-02-2022,103,2022-02,Summer
480,Boat Trailer,623,2017,HOMEBUILT,Silver,20-03-2022,114,2022-03,Autumn
481,Trailer,623,2008,BUNNINGS,Silver,24-02-2022,108,2022-02,Summer
482,Boat Trailer,636,2017,RED RUNNER H/B,Silver,20-01-2022,102,2022-01,Summer
483,Trailer,623,2017,TRAILER PRO,Silver,21-10-2021,102,2021-10,Spring
484,Trailer,623,2017,HOMEBUILT,Silver,06-11-2021,114,2021-11,Spring
485,Trailer,562,2008,844X,Silver,09-03-2022,108,2022-03,Autumn
486,Trailer,623,2017,IFOR WILLIAMS,Silver,25-02-2022,102,2022-02,Summer
487,Trailer,623,2009,DOMESTIC TRAILER,Silver,09-10-2021,103,2021-10,Spring
488,Trailer,623,2020,TUFF,Silver,06-12-2021,104,2021-12,Summer
489,Boat Trailer,623,2020,WAVERUNNER,Grey,24-10-2021,114,2021-10,Spring
490,Trailer,584,2008,TRAILER,Silver,04-01-2022,102,2022-01,Summer
491,Roadbike,550,1985,CX,White,16-02-2022,102,2022-02,Summer
492,Roadbike,611,2005,GN250,Blue,28-01-2022,102,2022-01,Summer
493,Boat Trailer,623,1990,BOAT TRAILER,White,18-01-2022,102,2022-01,Summer
494,Trailer,623,2021,BOX,White,10-03-2022,106,2022-03,Autumn
495,Trailer,623,2021,CAR TRANSPORTER,Grey,24-11-2021,102,2021-11,Spring
496,Moped,585,2005,JET EURO X,Silver,24-01-2022,109,2022-01,Summer
497,Trailer,623,2021,ELITE 8X4,Silver,03-12-2021,114,2021-12,Summer
498,Trailer,623,2021,ROADCHIEF,Silver,28-01-2022,102,2022-01,Summer
499,Trailer,562,2021,KC95,Silver,17-12-2021,114,2021-12,Summer
500,Trailer - Heavy,623,2021,BRENT SMITH TB1,Silver,18-01-2022,102,2022-01,Summer
501,Trailer,623,2021,TRAYLA,Silver,16-10-2021,107,2021-10,Spring
502,Trailer,538,2021,BRENT SMITH TRAILERS,Silver,04-02-2022,102,2022-02,Summer
503,Boat Trailer,623,2021,BOAT TRAILER,Silver,19-11-2021,104,2021-11,Spring
504,Trailer,623,1968,HAYES,Grey,28-01-2022,114,2022-01,Summer
505,Trailer,623,2021,TUI TRAILERS,Grey,21-02-2022,102,2022-02,Summer
506,Trailer,528,2021,FACTORYBUILT,Silver,24-12-2021,102,2021-12,Summer
507,Trailer,549,1969,TRAILER,Blue,23-02-2022,103,2022-02,Summer
508,Trailer,549,1997,TRANSPORTE GT PRODCU,Silver,14-02-2022,104,2022-02,Summer
509,Trailer,623,1967,HOMEMADE,Green,09-12-2021,115,2021-12,Summer
510,Trailer,623,2021,HOMEBUILT,Grey,22-12-2021,107,2021-12,Summer
511,Trailer,623,2021,CAR TRANSPORT,Silver,22-01-2022,114,2022-01,Summer
512,Trailer,623,2021,CAR TRANSPORRT,Silver,15-03-2022,114,2022-03,Autumn
513,Trailer,623,2021,TRAYLA,Silver,07-12-2021,109,2021-12,Summer
514,Trailer,623,1998,HOMEMADE,Green,16-03-2022,107,2022-03,Autumn
515,Trailer,549,2021,TRAILER,Black,04-03-2022,108,2022-03,Autumn
516,Trailer,572,2021,DOMESTIC TRAILER,Silver,15-11-2021,115,2021-11,Spring
517,Caravan,623,2021,TRANSPORTER,Silver,23-02-2022,106,2022-02,Summer
518,Trailer,623,2021,ROAD CHIEF,Silver,13-12-2021,104,2021-12,Summer
519,Moped,550,2002,NVS,Blue,23-01-2022,109,2022-01,Summer
520,Trailer,623,2021,HEAVEN171H,Silver,15-11-2021,108,2021-11,Spring
521,Trailer,623,1976,LOCAL,Grey,07-01-2022,105,2022-01,Summer
522,Caravan,571,1975,CHEVRON 1500,White,13-01-2022,102,2022-01,Summer
523,Trailer,623,2021,CAR TRAILER,Silver,29-12-2021,102,2021-12,Summer
524,Trailer,623,2021,D-MAX FLATDECK,Silver,09-12-2021,102,2021-12,Summer
525,Roadbike,561,2005,ZX,Silver,09-12-2021,103,2021-12,Summer
526,Trailer,623,2021,DOMESTIC,Silver,14-12-2021,101,2021-12,Summer
527,Trailer,623,2021,KING,Silver,08-11-2021,107,2021-11,Spring
528,Roadbike,611,2002,GS,Black,01-12-2021,102,2021-12,Summer
529,Moped,611,2000,STREET MAGIC TR50 8,Green,26-02-2022,102,2022-02,Summer
530,Roadbike,611,2002,SV650S,Red,30-01-2022,107,2022-01,Summer
531,Trailer,623,2017,OUTPOST 10X6,Silver,14-02-2022,102,2022-02,Summer
532,Trailer,562,2017,KC 126,Silver,10-01-2022,102,2022-01,Summer
533,Trailer,622,2017,COMPASS S74,Silver,09-12-2021,114,2021-12,Summer
534,Trailer,623,2017,GOODS,Grey,05-04-2022,109,2022-04,Autumn
535,Trailer,623,1977,HOMEBUILT,White,16-11-2021,105,2021-11,Spring
536,Trailer,623,2017,M J TANDEM AXLE,Silver,20-12-2021,114,2021-12,Summer
537,Trailer,623,2017,TOTAL POWER,Silver,15-11-2021,114,2021-11,Spring
538,Trailer,623,2017,TRAYLA,Silver,21-11-2021,106,2021-11,Spring
539,Boat Trailer,623,2000,FRONT RUNNER,Silver,15-12-2021,103,2021-12,Summer
540,Trailer,623,2017,HOMEBUILT,Silver,05-04-2022,108,2022-04,Autumn
541,Trailer,623,2017,UTBT,Silver,13-03-2022,103,2022-03,Autumn
542,Saloon,511,1963,S3,White,05-04-2022,109,2022-04,Autumn
543,Trailer,623,2017,CAR DOLLY,Silver,27-10-2021,108,2021-10,Spring
544,Boat Trailer,623,2002,JETSKI FACTORYBUILT,Silver,14-03-2022,114,2022-03,Autumn
545,Trailer,623,2017,COMPASS-KHSTTI,Silver,09-02-2022,109,2022-02,Summer
546,Trailer,623,2017,COMPASS-KHSTTI,Silver,12-11-2021,103,2021-11,Spring
547,Trailer,595,2017,TRADE WELLSIDE,Silver,18-03-2022,102,2022-03,Autumn
548,Trailer,623,2018,DOMESTIC,Black,16-01-2022,102,2022-01,Summer
549,Trailer,623,2021,TIPPER,Silver,15-02-2022,102,2022-02,Summer
550,Roadbike,550,2007,SCV,Red,03-03-2022,109,2022-03,Autumn
551,Trailer,623,2021,7X4,Silver,20-11-2021,109,2021-11,Spring
552,Trailer,595,2021,BRAKED TANDEM 10X5,Silver,08-11-2021,102,2021-11,Spring
553,Trailer,623,2000,MANAWATU ENGINEERING,Grey,30-03-2022,114,2022-03,Autumn
554,Trailer,623,1996,HOMEMADE,Grey,28-03-2022,103,2022-03,Autumn
555,Trailer - Heavy,623,2021,NYMIC,Grey,29-10-2021,102,2021-10,Spring
556,Trailer,514,2021,8X5 DIGGER TRANSPORT,Silver,16-12-2021,114,2021-12,Summer
557,Trailer,549,2021,LOG SPLITTER,Blue,16-11-2021,107,2021-11,Spring
558,Trailer,623,2020,DOMESTIC,Grey,27-02-2022,102,2022-02,Summer
559,Trailer,616,2021,DOMESTIC TRAILER,Silver,29-11-2021,109,2021-11,Spring
560,Trailer,623,2021,DOMESTIC,Grey,03-01-2022,101,2022-01,Summer
561,Boat Trailer,623,1985,BOAT,Silver,21-12-2021,104,2021-12,Summer
562,Trailer,616,2021,DOMESTIC TRAILER,Silver,14-10-2021,102,2021-10,Spring
563,Trailer,623,2021,BETTER,Silver,17-10-2021,105,2021-10,Spring
564,Trailer,623,2021,TUFF,Silver,03-12-2021,103,2021-12,Summer
565,Moped,611,2006,SJ50QT,Blue,31-01-2022,116,2022-01,Summer
566,Trailer,623,1998,HELLMACK 12X6,Yellow,07-02-2022,114,2022-02,Summer
567,Trailer - Heavy,623,2021,CT DIG25,Silver,14-02-2022,102,2022-02,Summer
568,Trailer,538,2021,CUSTOM,White,23-10-2021,103,2021-10,Spring
569,Trailer - Heavy,623,2021,PRESCOTT,Silver,30-10-2021,104,2021-10,Spring
570,Trailer,532,2021,TRAILER,Silver,01-03-2022,107,2022-03,Autumn
571,Trailer,623,2021,TRAYLA,Silver,05-04-2022,104,2022-04,Autumn
572,Trailer,616,2021,DOMESTIC TRAILER,Silver,09-11-2021,104,2021-11,Spring
573,Boat Trailer,623,2021,DMW,Grey,26-01-2022,102,2022-01,Summer
574,Trailer,538,2021,CONCEPT TRAILERS,Silver,22-02-2022,106,2022-02,Summer
575,Trailer,623,2019,DOMESTIC,Grey,23-10-2021,102,2021-10,Spring
576,Caravan,612,2011,CARAVAN,White,14-11-2021,102,2021-11,Spring
577,Trailer,623,2021,TANDEM,Silver,24-02-2022,102,2022-02,Summer
578,Trailer,623,2021,JOBMATE,Silver,15-02-2022,107,2022-02,Summer
579,Trailer,628,2021,DOMESTIC TRAILER,Black,24-01-2022,102,2022-01,Summer
580,Trailer,501,2021,HUMBAUR,Silver,05-02-2022,102,2022-02,Summer
581,Boat Trailer,623,2013,JET SKI,Grey,06-12-2021,102,2021-12,Summer
582,Moped,593,2009,NAKED 50,Blue,18-11-2021,102,2021-11,Spring
583,Caravan,519,2009,COACHMAN AMARA 520,White,22-02-2022,114,2022-02,Summer
584,Trailer,623,2021,ELITE,Silver,28-02-2022,114,2022-02,Summer
585,Trailer - Heavy,623,2021,IFOR WILLIAMS,Silver,20-02-2022,101,2022-02,Summer
586,Moped,585,2007,VMOTO MILAN,Black,21-02-2022,102,2022-02,Summer
587,Hatchback,587,2008,TIIDA,Red,30-03-2022,102,2022-03,Autumn
588,Trailer,623,2019,DOMESTIC,Grey,19-10-2021,102,2021-10,Spring
589,Moped,585,2008,CICLONE,Red,18-10-2021,102,2021-10,Spring
590,Trailer,623,1993,HOMEMADE,Grey,20-01-2022,114,2022-01,Summer
591,Trailer,623,1985,LOCAL,White,17-02-2022,103,2022-02,Summer
592,Trailer,623,2021,BST2021D,Silver,24-10-2021,102,2021-10,Spring
593,Trailer - Heavy,549,1987,ABEL,Yellow,12-10-2021,105,2021-10,Spring
594,Roadbike,561,1996,VN,Black,22-11-2021,102,2021-11,Spring
595,Trailer - Heavy,623,2018,GT17023,Silver,28-03-2022,102,2022-03,Autumn
596,Trailer,616,2018,DOMESTIC TRAILER,Silver,21-03-2022,105,2022-03,Autumn
597,Trailer,623,2018,HOMEMADE,Black,08-11-2021,101,2021-11,Spring
598,Trailer,623,2015,DOLLY,Black,19-01-2022,103,2022-01,Summer
599,Boat Trailer,623,1976,CRESTA CRAFT,Grey,17-11-2021,114,2021-11,Spring
600,Trailer,623,2018,DOMESTIC,Silver,24-02-2022,101,2022-02,Summer
601,Boat Trailer,623,2018,JETSKI,Silver,30-01-2022,108,2022-01,Summer
602,Trailer,514,2018,8X4 TANDEM,Silver,18-01-2022,114,2022-01,Summer
603,Trailer,562,2018,K64SA,Silver,16-10-2021,103,2021-10,Spring
604,Trailer,623,2018,DOMESTIC TRAILER,Grey,25-10-2021,102,2021-10,Spring
605,Trailer,616,2018,DOMESTIC TRAILER,Silver,11-02-2022,102,2022-02,Summer
606,Trailer,623,2018,DOMESTIC,White,12-12-2021,102,2021-12,Summer
607,Trailer - Heavy,623,2018,PRESCOTT,Silver,25-10-2021,114,2021-10,Spring
608,Trailer,623,2018,HOMEBUILT,Silver,17-12-2021,104,2021-12,Summer
609,Trailer - Heavy,623,2018,GT DIGGER TRAILER,Silver,24-11-2021,102,2021-11,Spring
610,Trailer,623,2018,TRAYLA,Silver,15-11-2021,109,2021-11,Spring
611,Trailer,623,2018,BRIAN JAMES A4,Silver,18-01-2022,102,2022-01,Summer
612,Trailer,616,2018,DOMESTIC TRAILER,Silver,29-12-2021,107,2021-12,Summer
613,Trailer,623,2018,HOMEBUILT,Grey,14-12-2021,108,2021-12,Summer
614,Trailer,514,2018,8X4 TANDEM,Silver,02-02-2022,114,2022-02,Summer
615,Trailer,549,2018,TRAILER8X4,Silver,11-10-2021,114,2021-10,Spring
616,Trailer,623,2018,ZANDER BUILT,Grey,14-03-2022,106,2022-03,Autumn
617,Caravan,538,1973,CRESTA CRAFT XRP,White,17-01-2022,111,2022-01,Summer
618,Trailer,623,2002,DOMESTIC,Silver,22-10-2021,111,2021-10,Spring
619,Moped,585,2011,ELITE STAR 50,Red,18-03-2022,114,2022-03,Autumn
620,Roadbike,625,2002,DAYTONA,Blue,21-11-2021,109,2021-11,Spring
621,Roadbike,611,2007,DR-Z400,Yellow,25-03-2022,109,2022-03,Autumn
622,Moped,563,2012,F-ACT,White,18-10-2021,102,2021-10,Spring
623,Moped,617,2015,ROMA,Red,22-01-2022,102,2022-01,Summer
624,Roadbike,550,2015,CBR,White,14-12-2021,109,2021-12,Summer
625,Roadbike,611,2009,GN125H,Red,22-01-2022,102,2022-01,Summer
626,Moped,585,2010,SOLANA,Blue,26-12-2021,102,2021-12,Summer
627,Moped,629,2011,LX,Silver,02-04-2022,102,2022-04,Autumn
628,Moped,585,2014,EURORIDER,Black,25-12-2021,102,2021-12,Summer
629,Moped,611,2014,UZ,Black,11-12-2021,102,2021-12,Summer
630,Roadbike,561,2014,KLX,Green,18-10-2021,109,2021-10,Spring
631,Roadbike,550,2014,GLH,White,14-03-2022,102,2022-03,Autumn
632,Trailer,623,2003,PRESCOT,Silver,19-10-2021,104,2021-10,Spring
633,Boat Trailer,533,2003,SF535,Silver,09-01-2022,102,2022-01,Summer
634,Trailer,562,2002,K745A,Silver,07-11-2021,103,2021-11,Spring
635,Roadbike,611,2010,VL250,Black,03-03-2022,102,2022-03,Autumn
636,Roadbike,636,1993,XT,White,13-02-2022,101,2022-02,Summer
637,Moped,585,2011,ELITE STAR 50,White,03-01-2022,114,2022-01,Summer
638,Roadbike,565,2004,EXC,Orange,13-02-2022,101,2022-02,Summer
639,Moped,594,2013,ZIP,Black,20-01-2022,109,2022-01,Summer
640,Roadbike,550,2013,WW,Black,13-10-2021,102,2021-10,Spring
641,Roadbike,565,2013,390,White,07-01-2022,102,2022-01,Summer
642,Moped,541,2014,CAPRI,Cream,08-02-2022,102,2022-02,Summer
643,Moped,594,2014,ZIP,Black,02-02-2022,102,2022-02,Summer
644,Roadbike,636,2014,YZF-R6Y,Blue,22-12-2021,114,2021-12,Summer
645,Roadbike,636,2008,YZF-R6W,Blue,11-01-2022,102,2022-01,Summer
646,Moped,538,2015,TAOTAO,Red,17-11-2021,114,2021-11,Spring
647,Trailer - Heavy,623,2003,FACTORY BUILT,Silver,13-10-2021,114,2021-10,Spring
648,Roadbike,545,2008,FXDC,Black,05-04-2022,102,2022-04,Autumn
649,Roadbike,545,2007,XL,Black,23-03-2022,109,2022-03,Autumn
650,Roadbike,594,2005,VESPA,Black,08-12-2021,111,2021-12,Summer
